name_en, category, name_jp, name_jp_phonetic, dex_num, photo_link, type_1, type_2, ability_1, ability_2, ability_3, hp, attack, defense, special attack, special defense, speed, 
Chesnaught, Spiny Armor Pokémon, ブリガロン, Brigarron, #0652, https://archives.bulbagarden.net/wiki/Category:Chesnaught, Grass, Fighting, Overgrow, None, Bulletproof, 88, 107, 122, 74, 75, 64, 
Fennekin, Fox Pokémon, フォッコ, Fokko, #0653, https://archives.bulbagarden.net/wiki/Category:Fennekin, Fire, None, Blaze, None, Magician, 40, 45, 40, 62, 60, 60, 
Braixen, Fox Pokémon, テールナー, Tairenar, #0654, https://archives.bulbagarden.net/wiki/Category:Braixen, Fire, None, Blaze, None, Magician, 59, 59, 58, 90, 70, 73, 
Delphox, Fox Pokémon, マフォクシー, Mahoxy, #0655, https://archives.bulbagarden.net/wiki/Category:Delphox, Fire, Psychic, Blaze, None, Magician, 75, 69, 72, 114, 100, 104, 
Froakie, Bubble Frog Pokémon, ケロマツ, Keromatsu, #0656, https://archives.bulbagarden.net/wiki/Category:Froakie, Water, None, Torrent, None, Protean, 41, 56, 40, 62, 44, 71, 
Frogadier, Bubble Frog Pokémon, ゲコガシラ, Gekogashira, #0657, https://archives.bulbagarden.net/wiki/Category:Frogadier, Water, None, Torrent, None, Protean, 54, 63, 52, 83, 56, 97, 
Greninja, Ninja Pokémon, ゲッコウガ, Gekkouga, #0658, https://archives.bulbagarden.net/wiki/Category:Greninja, Water, Dark, Torrent, None, Protean, 72, 95, 67, 103, 71, 122, 
Bunnelby, Digging Pokémon, ホルビー, Horubee, #0659, https://archives.bulbagarden.net/wiki/Category:Bunnelby, Normal, None, Pickup, Cheek Pouch, Huge Power, 38, 36, 38, 32, 36, 57, 
Diggersby, Digging Pokémon, ホルード, Horudo, #0660, https://archives.bulbagarden.net/wiki/Category:Diggersby, Normal, Ground, Pickup, Cheek Pouch, Huge Power, 85, 56, 77, 50, 77, 78, 
Fletchling, Tiny Robin Pokémon, ヤヤコマ, Yayakoma, #0661, https://archives.bulbagarden.net/wiki/Category:Fletchling, Normal, Flying, Big Pecks, None, Gale Wings, 45, 50, 43, 40, 38, 62, 
Fletchinder, Ember Pokémon, ヒノヤコマ, Hinoyakoma, #0662, https://archives.bulbagarden.net/wiki/Category:Fletchinder, Fire, Flying, Flame Body, None, Gale Wings, 62, 73, 55, 56, 52, 84, 
Talonflame, Scorching Pokémon, ファイアロー, Fiarrow, #0663, https://archives.bulbagarden.net/wiki/Category:Talonflame, Fire, Flying, Flame Body, None,  Gale Wings, 78, 81, 71, 74, 69, 126, 
Scatterbug, Scatterdust Pokémon, コフキムシ, Kofukimushi, #0664, https://archives.bulbagarden.net/wiki/Category:Scatterbug, Bug, None, Shield Dust, Compound Eyes, Friend Guard, 38, 35, 40, 27, 25, 35, 
Spewpa, Scatterdust Pokémon, コフーライ, Kofuurai, #0665, https://archives.bulbagarden.net/wiki/Category:Spewpa, Bug, None, Shed Skin, None, Friend Guard, 45, 22, 60, 27, 30, 29, 
Vivillon, Scale Pokémon, ビビヨン, Viviyon, #0666, https://archives.bulbagarden.net/wiki/Category:Vivillon, Bug, Flying, Shield Dust, Compound Eyes, Friend Guard, 80, 52, 50, 90, 50, 89, 
Litleo, Lion Cub Pokémon, シシコ, Shishiko, #0667, https://archives.bulbagarden.net/wiki/Category:Litleo, Fire, Normal, Rivalry, Unnerve, Moxie, 62, 50, 58, 73, 54, 72, 
Pyroar, Royal Pokémon, カエンジシ, Kaenjishi, #0668, https://archives.bulbagarden.net/wiki/Category:Pyroar, Fire, Normal, Rivalry, Unnerve, Moxie, 86, 68, 72, 109, 66, 106, 
Flabébé, Single Bloom Pokémon, フラベベ, Flabebe, #0669, https://archives.bulbagarden.net/wiki/Category:Flab%C3%A9b%C3%A9, Fairy, None, Flower Veil, None, Symbiosis, 44, 38, 39, 61, 79, 42, 
Floette, Single Bloom Pokémon, フラエッテ, Floette, #0670, https://archives.bulbagarden.net/wiki/Category:Floette, Fairy, None, Flower Veil, None, Symbiosis, 54, 45, 47, 75, 98, 52, 
Florges, Garden Pokémon, フラージェス, Florges, #0671, https://archives.bulbagarden.net/wiki/Category:Florges, Fairy, None, Flower Veil, None, Symbiosis, 78, 65, 68, 112, 154, 75, 
Skiddo, Mount Pokémon, メェークル, Meecle, #0672, https://archives.bulbagarden.net/wiki/Category:Skiddo, Grass, None, Sap Sipper, None, Grass Pelt, 66, 65, 48, 62, 57, 52, 
Gogoat, Mount Pokémon, ゴーゴート, Gogoat, #0673, https://archives.bulbagarden.net/wiki/Category:Gogoat, Grass, None, Sap Sipper, None, Grass Pelt, 123, 100, 62, 97, 81, 68, 
Pancham, Playful Pokémon, ヤンチャム, Yancham, #0674, https://archives.bulbagarden.net/wiki/Category:Pancham, Fighting, None, Iron Fist, Mold Breaker, Scrappy, 67, 82, 62, 46, 48, 43, 
Pangoro, Daunting Pokémon, ゴロンダ, Goronda, #0675, https://archives.bulbagarden.net/wiki/Category:Pangoro, Fighting, Dark, Iron Fist, Mold Breaker, Scrappy, 95, 124, 78, 69, 71, 58, 
Furfrou, Poodle Pokémon, トリミアン, Trimmien, #0676, https://archives.bulbagarden.net/wiki/Category:Furfrou, Normal, None, Fur Coat, None, None, 75, 80, 60, 65, 90, 102, 
Espurr, Restraint Pokémon, ニャスパー, Nyasper, #0677, https://archives.bulbagarden.net/wiki/Category:Espurr, Psychic, None, Keen Eye, Infiltrator, Own Tempo, 62, 48, 54, 63, 60, 68, 
Meowstic, Constraint Pokémon, ニャオニクス, Nyaonix, #0678, https://archives.bulbagarden.net/wiki/Category:Meowstic, Psychic, None, Keen Eye, Infiltrator, Prankster, 74, 48, 76, 83, 81, 104, 
Honedge, Sword Pokémon, ヒトツキ, Hitotsuki, #0679, https://archives.bulbagarden.net/wiki/Category:Honedge, Steel, Ghost, No Guard, None, None, 45, 80, 100, 35, 37, 28, 
Doublade, Sword Pokémon, ニダンギル, Nidangill, #0680, https://archives.bulbagarden.net/wiki/Category:Doublade, Steel, Ghost, No Guard, None, None, 59, 110, 150, 45, 49, 35, 
Aegislash, Royal Sword Pokémon, ギルガルド, Gillgard, #0681, https://archives.bulbagarden.net/wiki/Category:Aegislash, Steel, Ghost, Stance Change, None, None, 60, 50, 140, 50, 140, 60, 
Spritzee, Perfume Pokémon, シュシュプ, Shushupu, #0682, https://archives.bulbagarden.net/wiki/Category:Spritzee, Fairy, None, Healer, None, Aroma Veil, 78, 52, 60, 63, 65, 23, 
Aromatisse, Fragrance Pokémon, フレフワン, Frefuwan, #0683, https://archives.bulbagarden.net/wiki/Category:Aromatisse, Fairy, None, Healer, None, Aroma Veil, 101, 72, 72, 99, 89, 29, 
Swirlix, Cotton Candy Pokémon, ペロッパフ, Peroppafu, #0684, https://archives.bulbagarden.net/wiki/Category:Swirlix, Fairy, None, Sweet Veil, None, Unburden, 62, 48, 66, 59, 57, 49, 
Slurpuff, Meringue Pokémon, ペロリーム, Peroream, #0685, https://archives.bulbagarden.net/wiki/Category:Slurpuff, Fairy, None, Sweet Veil, None, Unburden, 82, 80, 86, 85, 75, 72, 
Inkay, Revolving Pokémon, マーイーカ, Maaiika, #0686, https://archives.bulbagarden.net/wiki/Category:Inkay, Dark, Psychic, Contrary, Suction Cups, Infiltrator, 53, 54, 53, 37, 46, 45, 
Malamar, Overturning Pokémon, カラマネロ, Calamanero, #0687, https://archives.bulbagarden.net/wiki/Category:Malamar, Dark, Psychic, Contrary, Suction Cups, Infiltrator, 86, 92, 88, 68, 75, 73, 
Binacle, Two-Handed Pokémon, カメテテ, Kametete, #0688, https://archives.bulbagarden.net/wiki/Category:Binacle, Rock, Water, Tough Claws, Sniper, Pickpocket, 42, 52, 67, 39, 56, 50, 
Barbaracle, Collective Pokémon, ガメノデス, Gamenodes, #0689, https://archives.bulbagarden.net/wiki/Category:Barbaracle, Rock, Water, Tough Claws, Sniper, Pickpocket, 72, 105, 115, 54, 86, 68, 
Skrelp, Mock Kelp Pokémon, クズモー, Kuzumo, #0690, https://archives.bulbagarden.net/wiki/Category:Skrelp, Poison, Water, Poison Point, Poison Touch, Adaptability, 50, 60, 60, 60, 60, 30, 
Dragalge, Mock Kelp Pokémon, ドラミドロ, Dramidoro, #0691, https://archives.bulbagarden.net/wiki/Category:Dragalge, Poison, Dragon, Poison Point, Poison Touch, Adaptability, 65, 75, 90, 97, 123, 44, 
Clauncher, Water Gun Pokémon, ウデッポウ, Udeppou, #0692, https://archives.bulbagarden.net/wiki/Category:Clauncher, Water, None, Mega Launcher, None, None, 50, 53, 62, 58, 63, 44, 
Clawitzer, Howitzer Pokémon, ブロスター, Bloster, #0693, https://archives.bulbagarden.net/wiki/Category:Clawitzer, Water, None, Mega Launcher, None, None, 71, 73, 88, 120, 89, 59, 
Helioptile, Generator Pokémon, エリキテル, Erikiteru, #0694, https://archives.bulbagarden.net/wiki/Category:Helioptile, Electric, Normal, Dry Skin, Sand Veil, Solar Power, 44, 38, 33, 61, 43, 70, 
Heliolisk, Generator Pokémon, エレザード, Elezard, #0695, https://archives.bulbagarden.net/wiki/Category:Heliolisk, Electric, Normal, Dry Skin, Sand Veil, Solar Power, 62, 55, 52, 109, 94, 109, 
Tyrunt, Royal Heir Pokémon, チゴラス, Chigoras, #0696, https://archives.bulbagarden.net/wiki/Category:Tyrunt, Rock, Dragon, Strong Jaw, None, Sturdy, 58, 89, 77, 45, 45, 48, 
Tyrantrum, Despot Pokémon, ガチゴラス, Gachigoras, #0697, https://archives.bulbagarden.net/wiki/Category:Tyrantrum, Rock, Dragon, Strong Jaw, None, Rock Head, 82, 121, 119, 69, 59, 71, 
Amaura, Tundra Pokémon, アマルス, Amarus, #0698, https://archives.bulbagarden.net/wiki/Category:Amaura, Rock, Ice, Refrigerate, None, Snow Warning, 77, 59, 50, 67, 63, 46, 
Aurorus, Tundra Pokémon, アマルルガ, Amaruruga, #0699, https://archives.bulbagarden.net/wiki/Category:Aurorus, Rock, Ice, Refrigerate, None, Snow Warning, 123, 77, 72, 99, 92, 58, 
Sylveon, Intertwining Pokémon, ニンフィア, Nymphia, #0700, https://archives.bulbagarden.net/wiki/Category:Sylveon, Fairy, None, Cute Charm, None, Pixilate, 95, 65, 65, 110, 130, 60, 
Hawlucha, Wrestling Pokémon, ルチャブル, Luchabull, #0701, https://archives.bulbagarden.net/wiki/Category:Hawlucha, Fighting, Flying, Limber, Unburden, Mold Breaker, 78, 92, 75, 74, 63, 118, 
Dedenne, Antenna Pokémon, デデンネ, Dedenne, #0702, https://archives.bulbagarden.net/wiki/Category:Dedenne, Electric, Fairy, Cheek Pouch, Pickup, Plus, 67, 58, 57, 81, 67, 101, 
Carbink, Jewel Pokémon, メレシー, Melecie, #0703, https://archives.bulbagarden.net/wiki/Category:Carbink, Rock, Fairy, Clear Body, None, Sturdy, 50, 50, 150, 50, 150, 50, 
Goomy, Soft Tissue Pokémon, ヌメラ, Numera, #0704, https://archives.bulbagarden.net/wiki/Category:Goomy, Dragon, None, Sap Sipper, Hydration, Gooey, 45, 50, 35, 55, 75, 40, 
Sliggoo,  Pokémon, ヌメイル, Numeil, #0705, https://archives.bulbagarden.net/wiki/Category:Sliggoo, Dragon, None, Sap Sipper, Hydration, Gooey, 68, 75, 53, 83, 113, 60, 
Goodra,  Pokémon, ヌメルゴン, Numelgon, #0706, https://archives.bulbagarden.net/wiki/Category:Goodra, Dragon, None, Sap Sipper, Hydration, Gooey, 90, 100, 70, 110, 150, 80, 
Klefki, Key Ring Pokémon, クレッフィ, Cleffy, #0707, https://archives.bulbagarden.net/wiki/Category:Klefki, Steel, Fairy, Prankster, None, Magician, 57, 80, 91, 80, 87, 75, 
Phantump, Stump Pokémon, ボクレー, Bokurei, #0708, https://archives.bulbagarden.net/wiki/Category:Phantump, Ghost, Grass, Natural Cure, Frisk, Harvest, 43, 70, 48, 50, 60, 38, 
Trevenant, Elder Tree Pokémon, オーロット, Ohrot, #0709, https://archives.bulbagarden.net/wiki/Category:Trevenant, Ghost, Grass, Natural Cure, Frisk, Harvest, 85, 110, 76, 65, 82, 56, 
Pumpkaboo, Pumpkin Pokémon, バケッチャ, Bakeccha, #0710, https://archives.bulbagarden.net/wiki/Category:Pumpkaboo, Ghost, Grass, Pickup, Frisk, Insomnia, 44, 66, 70, 44, 55, 56, 
Gourgeist, Pumpkin Pokémon, パンプジン, Pumpjin, #0711, https://archives.bulbagarden.net/wiki/Category:Gourgeist, Ghost, Grass, Pickup, Frisk, Insomnia, 55, 85, 122, 58, 75, 99, 
Bergmite, Ice Chunk Pokémon, カチコール, Kachikohru, #0712, https://archives.bulbagarden.net/wiki/Category:Bergmite, Ice, None, Own Tempo, Ice Body, Sturdy, 55, 69, 85, 32, 35, 28, 
Avalugg, Iceberg Pokémon, クレベース, Crebase, #0713, https://archives.bulbagarden.net/wiki/Category:Avalugg, Ice, None, Own Tempo, Ice Body, Sturdy, 95, 117, 184, 44, 46, 28, 
Noibat, Sound Wave Pokémon, オンバット, Onbat, #0714, https://archives.bulbagarden.net/wiki/Category:Noibat, Flying, Dragon, Frisk, Infiltrator, Telepathy, 40, 30, 35, 45, 40, 55, 
Noivern, Sound Wave Pokémon, オンバーン, Onvern, #0715, https://archives.bulbagarden.net/wiki/Category:Noivern, Flying, Dragon, Frisk, Infiltrator, Telepathy, 85, 70, 80, 97, 80, 123, 
Xerneas, Life Pokémon, ゼルネアス, Xerneas, #0716, https://archives.bulbagarden.net/wiki/Category:Xerneas, Fairy, None, Fairy Aura, None, None, 126, 131, 95, 131, 98, 99, 
Yveltal, Destruction Pokémon, イベルタル, Yveltal, #0717, https://archives.bulbagarden.net/wiki/Category:Yveltal, Dark, Flying, Dark Aura, None, None, 126, 131, 95, 131, 98, 99, 
Zygarde, Order Pokémon, ジガルデ, Zygarde, #0718, https://archives.bulbagarden.net/wiki/Category:Zygarde, Dragon, Ground, Aura Break, Power Construct, None, 108, 100, 121, 81, 95, 95, 
Diancie, Jewel Pokémon, ディアンシー, Diancie, #0719, https://archives.bulbagarden.net/wiki/Category:Diancie, Rock, Fairy, Clear Body, None, None, 50, 100, 150, 100, 150, 50, 
Hoopa,  Pokémon, フーパ, Hoopa, #0720, https://archives.bulbagarden.net/wiki/Category:Hoopa, Psychic, Ghost, Magician, None, None, 80, 110, 60, 150, 130, 70, 
Volcanion, Steam Pokémon, ボルケニオン, Volcanion, #0721, https://archives.bulbagarden.net/wiki/Category:Volcanion, Fire, Water, Water Absorb, None, None, 80, 110, 120, 130, 90, 70, 
Rowlet, Grass Quill Pokémon, モクロー, Mokuroh, #0722, https://archives.bulbagarden.net/wiki/Category:Rowlet, Grass, Flying, Overgrow, None, Long Reach, 68, 55, 55, 50, 50, 42, 
Dartrix, Blade Quill Pokémon, フクスロー, Fukuthrow, #0723, https://archives.bulbagarden.net/wiki/Category:Dartrix, Grass, Flying, Overgrow, None, Long Reach, 78, 75, 75, 70, 70, 52, 
Decidueye, Arrow Quill Pokémon, ジュナイパー, Junaiper, #0724, https://archives.bulbagarden.net/wiki/Category:Decidueye, Grass, Ghost, Overgrow, None, Long Reach, 78, 107, 75, 100, 100, 70, 
Litten, Fire Cat Pokémon, ニャビー, Nyabby, #0725, https://archives.bulbagarden.net/wiki/Category:Litten, Fire, None, Blaze, None, Intimidate, 45, 65, 40, 60, 40, 70, 
Torracat, Fire Cat Pokémon, ニャヒート, Nyaheat, #0726, https://archives.bulbagarden.net/wiki/Category:Torracat, Fire, None, Blaze, None, Intimidate, 65, 85, 50, 80, 50, 90, 
Incineroar, Heel Pokémon, ガオガエン, Gaogaen, #0727, https://archives.bulbagarden.net/wiki/Category:Incineroar, Fire, Dark, Blaze, None, Intimidate, 95, 115, 90, 80, 90, 60, 
Popplio, Sea Lion Pokémon, アシマリ, Ashimari, #0728, https://archives.bulbagarden.net/wiki/Category:Popplio, Water, None, Torrent, None, Liquid Voice, 50, 54, 54, 66, 56, 40, 
Brionne, Pop Star Pokémon, オシャマリ, Osyamari, #0729, https://archives.bulbagarden.net/wiki/Category:Brionne, Water, None, Torrent, None, Liquid Voice, 60, 69, 69, 91, 81, 50, 
Primarina, Soloist Pokémon, アシレーヌ, Ashirene, #0730, https://archives.bulbagarden.net/wiki/Category:Primarina, Water, Fairy, Torrent, None, Liquid Voice, 80, 74, 74, 126, 116, 60, 
Pikipek, Woodpecker Pokémon, ツツケラ, Tsutsukera, #0731, https://archives.bulbagarden.net/wiki/Category:Pikipek, Normal, Flying, Keen Eye, Skill Link, Pickup, 35, 75, 30, 30, 30, 65, 
Trumbeak, Bugle Beak Pokémon, ケララッパ, Kerarappa, #0732, https://archives.bulbagarden.net/wiki/Category:Trumbeak, Normal, Flying, Keen Eye, Skill Link, Pickup, 55, 85, 50, 40, 50, 75, 
Toucannon, Cannon Pokémon, ドデカバシ, Dodekabashi, #0733, https://archives.bulbagarden.net/wiki/Category:Toucannon, Normal, Flying, Keen Eye, Skill Link, Sheer Force, 80, 120, 75, 75, 75, 60, 
Yungoos, Loitering Pokémon, ヤングース, Youngoose, #0734, https://archives.bulbagarden.net/wiki/Category:Yungoos, Normal, None, Stakeout, Strong Jaw, Adaptability, 48, 70, 30, 30, 30, 45, 
Gumshoos, Stakeout Pokémon, デカグース, Dekagoose, #0735, https://archives.bulbagarden.net/wiki/Category:Gumshoos, Normal, None, Stakeout, Strong Jaw, Adaptability, 88, 110, 60, 55, 60, 45, 
Grubbin, Larva Pokémon, アゴジムシ, Agojimushi, #0736, https://archives.bulbagarden.net/wiki/Category:Grubbin, Bug, None, Swarm, None, None, 47, 62, 45, 55, 45, 46, 
Charjabug, Battery Pokémon, デンヂムシ, Dendimushi, #0737, https://archives.bulbagarden.net/wiki/Category:Charjabug, Bug, Electric, Battery, None, None, 57, 82, 95, 55, 75, 36, 
Vikavolt, Stag Beetle Pokémon, クワガノン, Kuwagannon, #0738, https://archives.bulbagarden.net/wiki/Category:Vikavolt, Bug, Electric, Levitate, None, None, 77, 70, 90, 145, 75, 43, 
Crabrawler, Boxing Pokémon, マケンカニ, Makenkani, #0739, https://archives.bulbagarden.net/wiki/Category:Crabrawler, Fighting, None, Hyper Cutter, Iron Fist, Anger Point, 47, 82, 57, 42, 47, 63, 
Crabominable, Woolly Crab Pokémon, ケケンカニ, Kekenkani, #0740, https://archives.bulbagarden.net/wiki/Category:Crabominable, Fighting, Ice, Hyper Cutter, Iron Fist, Anger Point, 97, 132, 77, 62, 67, 43, 
Oricorio, Dancing Pokémon, オドリドリ, Odoridori, #0741, https://archives.bulbagarden.net/wiki/Category:Oricorio, Fire, Flying, Dancer, None, None, 75, 70, 70, 98, 70, 93, 
Cutiefly, Bee Fly Pokémon, アブリー, Abuly, #0742, https://archives.bulbagarden.net/wiki/Category:Cutiefly, Bug, Fairy, Honey Gather, Shield Dust, Sweet Veil, 40, 45, 40, 55, 40, 84, 
Ribombee, Bee Fly Pokémon, アブリボン, Aburibbon, #0743, https://archives.bulbagarden.net/wiki/Category:Ribombee, Bug, Fairy, Honey Gather, Shield Dust, Sweet Veil, 60, 55, 60, 95, 70, 124, 
Rockruff, Puppy Pokémon, イワンコ, Iwanko, #0744, https://archives.bulbagarden.net/wiki/Category:Rockruff, Rock, None, Keen Eye, Vital Spirit, Steadfast, 45, 65, 40, 30, 40, 60, 
Lycanroc, Wolf Pokémon, ルガルガン, Lugarugan, #0745, https://archives.bulbagarden.net/wiki/Category:Lycanroc, Rock, None, Keen Eye, Sand Rush, Steadfast, 75, 115, 65, 55, 65, 112, 
Wishiwashi, Small Fry Pokémon, ヨワシ, Yowashi, #0746, https://archives.bulbagarden.net/wiki/Category:Wishiwashi, Water, None, Schooling, None, None, 45, 20, 20, 25, 25, 40, 
Mareanie, Brutal Star Pokémon, ヒドイデ, Hidoide, #0747, https://archives.bulbagarden.net/wiki/Category:Mareanie, Poison, Water, Merciless, Limber, Regenerator, 50, 53, 62, 43, 52, 45, 
Toxapex, Brutal Star Pokémon, ドヒドイデ, Dohidoide, #0748, https://archives.bulbagarden.net/wiki/Category:Toxapex, Poison, Water, Merciless, Limber, Regenerator, 50, 63, 152, 53, 142, 35, 
Mudbray, Donkey Pokémon, ドロバンコ, Dorobanko, #0749, https://archives.bulbagarden.net/wiki/Category:Mudbray, Ground, None, Own Tempo, Stamina, Inner Focus, 70, 100, 70, 45, 55, 45, 
Mudsdale, Draft Horse Pokémon, バンバドロ, Banbadoro, #0750, https://archives.bulbagarden.net/wiki/Category:Mudsdale, Ground, None, Own Tempo, Stamina, Inner Focus, 100, 125, 100, 55, 85, 35, 
Dewpider, Water Bubble Pokémon, シズクモ, Shizukumo, #0751, https://archives.bulbagarden.net/wiki/Category:Dewpider, Water, Bug, Water Bubble, None, Water Absorb, 38, 40, 52, 40, 72, 27, 
Araquanid, Water Bubble Pokémon, オニシズクモ, Onishizukumo, #0752, https://archives.bulbagarden.net/wiki/Category:Araquanid, Water, Bug, Water Bubble, None, Water Absorb, 68, 70, 92, 50, 132, 42, 
Fomantis, Sickle Grass Pokémon, カリキリ, Karikiri, #0753, https://archives.bulbagarden.net/wiki/Category:Fomantis, Grass, None, Leaf Guard, None, Contrary, 40, 55, 35, 50, 35, 35, 
Lurantis, Bloom Sickle Pokémon, ラランテス, Lalantes, #0754, https://archives.bulbagarden.net/wiki/Category:Lurantis, Grass, None, Leaf Guard, None, Contrary, 70, 105, 90, 80, 90, 45, 
Morelull, Illuminating Pokémon, ネマシュ, Nemasyu, #0755, https://archives.bulbagarden.net/wiki/Category:Morelull, Grass, Fairy, Illuminate, Effect Spore, Rain Dish, 40, 35, 55, 65, 75, 15, 
Shiinotic, Illuminating Pokémon, マシェード, Mashade, #0756, https://archives.bulbagarden.net/wiki/Category:Shiinotic, Grass, Fairy, Illuminate, Effect Spore, Rain Dish, 60, 45, 80, 90, 100, 30, 
